license_numbers,premise_address,_id,name_of_license,business_name,latitude,longitude,postal_code
E02034P000,"114 ALJUNIED AVENUE 2, #01-75, S(380114)",288,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.32172296225797,103.886811795181,380114
E02035N000,"212 BEDOK NORTH STREET 1, #01-147, S(460212)",289,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.32594069200441,103.931640022396,460212
E02039E000,"152B SERANGOON NORTH AVENUE 1, #01-384, S(552152)",290,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.36979940374161,103.87303579046,552152
E02041X000,"25A CHAI CHEE ROAD, #01-459, S(461025)",291,PRIME SUPERMARKET LIMITED,PRIME SUPERMARKET,1.32328959946584,103.924149636877,461025
E02042P000,"803 KING GEORGE'S AVENUE, #01-154, S(200803)",292,PRIME SUPERMARKET LIMITED,PRIME,1.30811749102335,103.861188606169,200803
E02045K000,"118 ALJUNIED AVENUE 2, S(380118)",293,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.32000040187831,103.887363064677,380118
E02047E000,"348 BEDOK ROAD, #01-01 BEDOK SHOPPING COMPLEX, S(469560)",294,COLD STORAGE SINGAPORE (1983) PTE LTD,GIANT SUPERMARKET,1.33143623119911,103.948260304303,469560
E02072C000,"29 CHAI CHEE AVENUE, #01-62, S(460029)",295,TEO BOBBY,NTUC FAIRPRICE,1.32476040143251,103.924370232312,460029
E02096K000,"6 MARINE PARADE CENTRAL NTUC FAIRPRICE SUPERMARKET, S(449411)",296,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.30134707556712,103.907183628134,449411
E02140N000,"1 JALAN BERSEH, #B1-02 NEW WORLD CENTRE, S(209037)",297,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.30778509510261,103.857010982845,209037
E02196C000,"80 MARINE PARADE ROAD, #03-27/62 PARKWAY PARADE, S(449269)",298,COLD STORAGE SINGAPORE (1983) PTE LTD,GIANT HYPERMARKET,1.30108003311455,103.90528181445,449269
E03034J000,"115 BEDOK NORTH ROAD, #01-319, S(460115)",299,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.33143368026417,103.936865404278,460115
E73010V000,"11 UPPER BOON KENG ROAD, #01-901, S(380011)",300,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.31423937033551,103.870914031459,380011
E75097C000,"18 BEDOK SOUTH ROAD, #01-87, S(460018)",301,PRIME SUPERMARKET (1996) PTE LTD,prime supermarket,1.32062504871279,103.934734222428,460018
E82118V000,"537 BEDOK NORTH STREET 3, #01-555, S(460537)",302,HAO MART PTE. LTD.,HAO MART,1.33177300757048,103.924236461237,460537
E83157K000,"934 EAST COAST ROAD, S(459125)",303,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.31230757275549,103.925234546756,459125
E85090E000,"120 POTONG PASIR AVENUE 1, #01-812, S(350120)",304,HAO MART PTE. LTD.,HAO MART,1.33545353246777,103.863387980398,350120
E95315V000,"77 CIRCUIT ROAD, #01-464/6, S(370077)",305,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.32855656206109,103.885349899665,370077
E98161V000,"  EAST COAST ROAD, S(428932)",306,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.30837600256327,103.908014960631,428932
J02008P000,"410 CHOA CHU KANG AVENUE 3, #01-341, S(680410)",307,ANG KEN CHUA,-,1.38062798768557,103.741520103731,680410
J02009N000,"544 JURONG WEST STREET 42, #01-97/99, S(640544)",308,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.35239358298744,103.71575950591,640544
J02010E000,"475 CHOA CHU KANG AVENUE 3, #01-01, S(680475)",309,COLD STORAGE SINGAPORE (1983) PTE LTD,GIANT,1.37789727654674,103.739015486293,680475
J02011C000,"464 UPPER BUKIT TIMAH ROAD, S(678077)",310,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.36012154858666,103.767557968755,678077
J02013A000,"221 BOON LAY PLACE, #02-200 BOON LAY SHOPPING CENTRE, S(640221)",311,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.34639604683977,103.712387709421,640221
J02016P000,"442 JURONG WEST AVENUE 1, #01-756, S(640442)",312,NG TOH TET,Seng Eng,1.35151847519437,103.719496480131,640442
J02017N000,"373 BUKIT BATOK STREET 31, #01-248, S(650373)",313,PRIME SUPERMARKET LIMITED,Prime Supermarket,1.35892457118178,103.750397174291,650373
J02018L000,"253 CHOA CHU KANG AVENUE 1, #B1-07/10, S(680253)",314,PRIME SUPERMARKET (1996) PTE LTD,PRIME SUPERMARKET,1.37677749544409,103.744548948082,680253
J02019K000,"962 JURONG WEST STREET 91, #01-300, S(640962)",315,PRIME SUPERMARKET LIMITED,Prime Supermarket,1.34180915377904,103.691512648994,640962
J02020B000,"142 TECK WHYE LANE, #01-281, S(680142)",316,PRIME SUPERMARKET (1996) PTE LTD,PRIME SUPERMARKET,1.38079049641025,103.75195441174,680142
J02021A000,"376 BUKIT BATOK STREET 31, #01-116, S(650376)",317,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.35831705249927,103.749579868748,650376
J03027B000,"17 KIAN TECK LANE, #01-65, S(627851)",318,KADER HASNA MARICAN,JURONG ISLAND MINIMART,1.33315777264333,103.695292109865,627851
J03056N000,"492 JURONG WEST STREET 41 #01-24/26/28, S(640492)",319,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.34994543559348,103.725180466645,640492
J87134E000,"257 KRANJI ROAD 1ST STOREY, S(739503)",320,BALASUBRAMANIYAN KANNADASAN,G & G WHOLESALE & MARKETING,1.43594536031501,103.754008428765,739503
J92067N000,"371 BUKIT BATOK STREET 31, #01-324, S(650371)",321,MCP FAIRMART PTE. LTD.,MCP FAIRMART,1.35925940866068,103.75069463109,650371
J94081B000,"763 JURONG WEST STREET 75, #01-01, S(640763)",322,PRIME SUPERMARKET LIMITED,PRIME SUPERMARKET,1.34874400271888,103.698298780189,640763
J96145K000,"21 CHOA CHU KANG AVENUE 4, #B1-03 LOT 1 SHOPPERS' MALL, S(689812)",323,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.38506836476439,103.744950378814,689812
NE04047K000,"138 TAMPINES STREET 11, #01-136, S(521138)",324,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.3455045062724,103.945588355383,521138
NE04092A000,"625 ELIAS ROAD, #01-302 ELIAS MALL, S(510625)",325,U STARS PTE. LTD.,U STARS SUPERMARKET,1.37857026131446,103.941989099734,510625
NE04107V000,"168 PUNGGOL FIELD, #03-01 PUNGGOL PLAZA, S(820168)",326,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.39418409438271,103.912976437583,820168
NE04109P000,"21 KAKI BUKIT AVENUE 3 GOLDEN BUKIT DORMITORY 2, S(415920)",327,AZ SUPERMART PTE. LTD.,AZ SUPERMART,1.33809979194558,103.909970081992,415920
NE04114A000,"866A TAMPINES STREET 83, #01-01 TAMPINES CENTRAL COMMUNITY COMPLEX, S(521866)",328,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.35542177253675,103.934315234737,521866
NE04155C000,"829 TAMPINES ST 81, S(520829)",329,YES SUPERMARKET PTE LTD,YES Supermarket,1.34922419580696,103.934912515373,520829
NE19271N000,"231 SUMANG LANE, #01-02, S(820231)",374,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.40205998268188,103.892211658905,820231
NE06429X000,"266 COMPASSVALE BOW, #01-02 MULTI STOREY CAR PARK, S(540266)",330,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.38187771301641,103.897039857818,540266
NE07474A000,"21 TAMPINES NORTH DRIVE 2 GIANT HYPERMARKETS, S(528765)",331,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.37222456162023,103.932046199992,528765
NE08058P000,"1 PASIR RIS CLOSE, #02-127 PASIR RIS NTUC RESORT, S(519599)",332,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.37918445128046,103.955013328302,519599
NE08150C000,"BLK 277C COMPASSVALE LINK, #01-13 UNIT 01, S(543277)",333,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.38233698966981,103.893607838756,543277
NE08357A000,"201D TAMPINES STREET 21, #01-1161, S(524201)",334,SUZYAMEER FROZEN PTE. LTD.,SUZYAMEER FROZEN,1.35226231425316,103.953586491358,524201
NE08405X000,"632 BEDOK RESERVOIR ROAD, #01-824, S(470632)",335,CHUA & NG PTE. LTD.,KAKA FRUITS & VEGETABLE SPECIALIST,1.33205094618817,103.914145075793,470632
NE09027A000,"10 TAMPINES CENTRAL 1, #B1-01/02, S(529536)",336,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.35417680835159,103.945131035338,529536
NE09263B000,"100 HOUGANG AVENUE 10, #02-01, S(538767)",337,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.37173057290273,103.894208457596,538767
NE09314N000,"776 PASIR RIS STREET 71, #01-412, S(510776)",338,COLD STORAGE SINGAPORE (1983) PTE LTD,GIANT,1.37461117497015,103.937175821555,510776
NE09359K000,"301 PUNGGOL CENTRAL, #01-01 MULTI STOREY CAR PARK, S(820301)",339,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.40371939757402,103.906138006707,820301
NE10113B000,"639 PUNGGOL DRIVE, #01-01, S(820639)",340,ANG MO SUPERMARKET PTE LTD,ang mo supermarket,1.39944615081314,103.916054653165,820639
NE10213X000,"280 TAMPINES STREET 22, #01-244, S(520280)",341,SHAHUL HAMEED S/O ABDUSALAM,begonia supermarket,1.34753519689194,103.951702776881,520280
NE10310X000,"1 MAJU AVENUE, #B1-11-14 MY  VILLAGE, S(556679)",342,NTUC FAIRPRICE CO-OPERATIVE LTD,FINEST,1.3652806057289,103.865101220515,556679
NE11529V000,"159A HOUGANG STREET 11, #01-01 MULTI STOREY CAR PARK, S(531159)",343,PRIME SUPERMARKET (1996) PTE LTD,PRIME SUPERMARKET,1.35209060355776,103.879314590828,531159
NE11909C000,"683 HOUGANG AVENUE 8, #01-903, S(530683)",344,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.37331270061833,103.886367847223,530683
NE12B79A000,"612 PUNGGOL DRIVE, #01-06, S(820612)",345,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.40461003085618,103.908665597491,820612
NE12I65N000,"273C PUNGGOL PLACE, #01-884 PUNGGOL REGALIA, S(823273)",346,LI LI CHENG SUPERMARKET (PUNGGOL) PTE. LTD.,LI LI CHENG SUPERMARKET,1.40230301367166,103.901262391698,823273
NE13M11K000,"622D PUNGGOL CENTRAL, #01-06 PUNGGOL SPECTRA, S(824622)",347,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.40053114998822,103.910536919134,824622
NE14190K000,"23 KAKI BUKIT ROAD 3, #01-02 THE LEO, S(415812)",348,VIVA CORP SERVICES PTE. LTD.,VIVA MART ENTERPRISES,1.33724722996277,103.903852862714,415812
NE15002X000,"506 TAMPINES CENTRAL 1, #01-361 S11 COURT, S(520506)",349,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.35595238706011,103.945937400867,520506
NE15006K000,"78 SERANGOON GARDEN WAY, #01-01 SERANGOON GARDEN ESTATE, S(555974)",350,SFERM PTE. LTD.,SFERM,1.36428136996969,103.86513393838,555974
NE15211C000,"312A SUMANG LINK, #01-04 PUNGGOL PARCVISTA, S(821312)",351,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.41081926900094,103.900371677782,821312
NE15276N000,"527D PASIR RIS STREET 51, #01-01 COSTA RIS, S(514527)",352,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.36968625501963,103.947922425135,514527
NE15440C000,"261 PUNGGOL WAY, #01-02 MULTI STOREY CAR PARK, S(820261)",353,U STARS SUPERMARKET PTE. LTD.,U STARS SUPERMARKET,1.40541353725005,103.896823893544,820261
NE15467C000,"476 UPPER SERANGOON VIEW, #02-18 MULTI STOREY CAR PARK, S(530476)",354,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.37743006696183,103.903712864065,530476
NE15476B000,"308C PUNGGOL WALK, #01-352 WATERWAY TERRACES I, S(823308)",355,HAO MART PTE. LTD.,HAO MART,1.40800694944027,103.899074357998,823308
NE15611B000,"671 EDGEFIELD PLAINS, #02-01, S(820671)",356,COLD STORAGE SINGAPORE (1983) PTE LTD,GIANT SUPERMARKET,1.40566048045603,103.911991277154,820671
NE15760A000,"11 PASIR RIS LINK, #01-48 SEASTRAND, S(518180)",357,RAW MARKET PTE. LTD.,RAW MARKET,1.37558830923856,103.960839727163,518180
NE15762X000,"83 PUNGGOL CENTRAL, #B2-32 WATERWAY POINT, S(828761)",358,NTUC FAIRPRICE CO-OPERATIVE LTD,FAIRPRICE FINEST,1.40638890775119,103.902150850842,828761
NE16139A000,"259 PASIR RIS STREET 21, #01-27, S(510259)",359,COLD STORAGE SINGAPORE (1983) PTE LTD,GIANT,1.36645364010349,103.964598499523,510259
NE16363K000,"1 SENGKANG SQUARE, #B1-25 1 SENGKANG MALL (1SM), S(545078)",360,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.39209415594052,103.894980025383,545078
NE16747J000,"218 SUMANG WALK, #01-01, S(820218)",362,U STARS SUPERMARKET PTE. LTD.,U STARS SUPERMARKET,1.40322712524584,103.89538702242,820218
NE16875P000,"487B TAMPINES STREET 45, #B1-123, S(521487)",363,HAO MART PTE. LTD.,HAO MART,1.36026524882674,103.958372350188,521487
NE17023N000,"258 PASIR RIS STREET 21, #02-10 LOYANG POINT, S(510258)",364,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.36700054076336,103.96461777629,510258
NE17098V000,"215C COMPASSVALE DRIVE, #01-01, S(543215)",365,U STARS SUPERMARKET PTE. LTD.,U STARS SUPERMARKET,1.38977026274295,103.892787161183,543215
NE17390X000,"878C TAMPINES AVENUE 8, #01-65, S(523878)",366,U STARS SUPERMARKET PTE. LTD.,U STARS SUPERMARKET,1.35126411286423,103.929363834798,523878
NE17700J000,"660A EDGEDALE PLAINS, #01-01 WATERWAY SUNDEW, S(821660)",367,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.40262197348865,103.916519598298,821660
NE18066E000,"183 JALAN PELIKAT, #01-12 THE PROMENADE@PELIKAT, S(537643)",368,ISYMI PTE. LTD.,-,1.35530904178242,103.887857183262,537643
NE18169P000,"681 PUNGGOL DRIVE, #B1-01, S(820681)",369,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.40263460056252,103.913270565628,820681
NE18339P000,"2 TAMPINES CENTRAL 5, #B1-08 CENTURY SQUARE, S(529509)",370,SONG FISH DEALER PTE LTD,THE SEAFOOD MARKET PLACE BY SONG FISH,1.35229139706407,103.943849611798,529509
NE18406E000,"2 TAMPINES CENTRAL 5, #B1-06 CENTURY SQUARE, S(529509)",371,TANESEI RETAILING PTE. LTD.,J-MART JAPANESE FOOD MARKET,1.35229139706407,103.943849611798,529509
NE18529J000,"681 PUNGGOL DRIVE, #01-09, S(820681)",372,SONG FISH DEALER PTE LTD,THE SEAFOOD MARKET PLACE BY SONG FISH,1.40263460056252,103.913270565628,820681
NE18667L000,"658 PUNGGOL EAST, #01-01, S(820658)",373,HAO MART PTE. LTD.,HAO MART,1.39990420674061,103.919352747891,820658
NW04014P000,"102 YISHUN AVENUE 5, #01-125, S(760102)",375,COLD STORAGE SINGAPORE (1983) PTE LTD,-,1.43061830395071,103.828762985019,760102
NW04127A000,"900 SOUTH WOODLANDS DRIVE, #B1-01 WOODLANDS CIVIC CENTRE, S(730900)",376,NTUC FAIRPRICE CO-OPERATIVE LTD,-,1.4350778940091,103.786619615641,730900
NW06239N000,"108 CLEMENTI STREET 11, #01-K1, S(120108)",377,THNG SAIK MONG,-,1.32212392900686,103.770265903384,120108
NW06546V000,"511 CANBERRA ROAD, #02-03 SEMBAWANG MART, S(750511)",378,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.45377580791436,103.819590507054,750511
NW07277P000,"355 SEMBAWANG WAY, #01-01, S(750355)",379,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.44954485621129,103.81872759237,750355
NW07636K000,"406A SEMBAWANG DRIVE, #01-02 MULTI STOREY CAR PARK, S(751406)",380,COLD STORAGE SINGAPORE (1983) PTE LTD,GIANT,1.45273624315703,103.817249275768,751406
NW08020K000,"70 WOODLANDS AVENUE 7, #01-05 ADMIRALTY MRT STATION, S(738344)",381,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.44058856161847,103.800990519771,738344
NW08141P000,"41 SUNSET WAY, #01-01A CLEMENTI ARCADE, S(597071)",382,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.3235528694581,103.767515486819,597071
NW08314K000,"930 YISHUN AVENUE 2, #B1-06/07 NORTHPOINT, S(769098)",383,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.42924414326245,103.836107231373,769098
NW08385B000,"604 SEMBAWANG ROAD, #B1-25 SEMBAWANG SHOPPING CENTRE, S(758459)",384,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.44175296834191,103.82479165671,758459
NW08477X000,"36 HOLLAND DRIVE, #01-03, S(270036)",385,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.30922984207133,103.792660857646,270036
NW09331A000,"23 MANDAI ESTATE, #01-21, S(729937)",386,AJMAL TRADE MART PTE. LTD.,AJMAL TRADE MART,1.40630277950122,103.760614578266,729937
NW09437C000,"468B ADMIRALTY DRIVE, #01-29, S(752468)",387,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.45000861656514,103.814110899773,752468
NW10192C000,"49 ADMIRALTY ROAD WEST COCHRANE LODGE II, S(757444)",388,PHAN NEE TRADING LLP,PHAN NEE TRADING ,1.46061706917658,103.818786868762,757444
NW11384E000,"1 WOODLANDS SQUARE, #B1-31/32 CAUSEWAY POINT, S(738099)",389,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.43608867729912,103.786009973678,738099
NW11702X000,"200 WOODLANDS INDUSTRIAL PARK E7, #01-30 INTERIM RECREATION PARK, S(757177)",390,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.45089565555643,103.797050379065,757177
NW11767E000,"1 WOODLANDS ROAD, #01-07 THE TENNERY, S(677899)",391,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.38060512473524,103.760041583169,677899
NW12G73N000,"761 YISHUN STREET 72, #01-348 (#01-348-350-352 AND 354), S(760761)",392,PRIME SUPERMARKET (1996) PTE LTD,PRIME,1.42539842469037,103.833259035976,760761
NW12H40C000,"51 ADMIRALTY ROAD WEST - LODGE 1, S(757443)",393,V SURESH KUMAR,V SURESH KUMAR,1.45982817760275,103.820073442051,757443
NW13005P000,"50 WOODLANDS INDUSTRIAL PARK E4, #01-02 WOODLANDS LODGE ONE, S(757388)",394,BHANDARI INTERNATIONAL PTE. LTD.,BHANDARI INTERNATIONAL,1.45010824814177,103.794555278646,757388
NW13J23J000,"32 MANDAI ESTATE, #01-02, S(729939)",395,BISMILLAH MINIMART PTE. LTD.,BISMILLAH MINIMART,1.40754324530867,103.758094978479,729939
NW13K05E000,"570B WOODLANDS AVENUE 1, #01-06, S(732570)",396,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.43106395485681,103.790454078756,732570
NW14006E000,"190 WOODLANDS INDUSTRIAL PARK E7, S(757178)",397,DE ESPERTO MINIMART PTE. LTD.,de esperto minimart,1.45122063768115,103.797853415661,757178
NW14040B000,"463 SEMBAWANG DRIVE, #01-02 MULTI STOREY CAR PARK, S(750463)",398,FORTUNE SUPERMARKET PTE. LTD.,FORTUNE SUPERMARKET,1.45551208632599,103.814540285666,750463
NW14561E000,"51 NORTH COAST AVENUE, #01-03 NORTH COAST LODGE, S(756992)",399,7SEVEN PTE. LTD.,7SEVEN,1.45624036127178,103.786690094753,756992
NW15186C000,"547 SEGAR ROAD, #01-06 MULTI STOREY CAR PARK, S(670547)",400,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.3882402168269,103.76957538706,670547
NW15220L000,"780 WOODLANDS CRESCENT, #01-01 MULTI STOREY CAR PARK, S(730780)",401,FORTUNE SUPERMARKET PTE. LTD.,FORTUNE SUPERMARKET,1.44834155029683,103.801057143543,730780
NW15264K000,"29 BINJAI PARK BINJAI PARK, S(589831)",402,ALTERNATIVE SELECTION PTE. LTD.,RYAN'S GROCERY,1.33661378718238,103.786974822749,589831
NW15295X000,"896 DUNEARN ROAD, #02-01 SIME DARBY CENTRE, S(589472)",403,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.3366210903998,103.78378587807,589472
NW15489B000,"2 WOODLANDS SECTOR 2, #01-05 WESTLITE WOODLANDS DORMITORY, S(737723)",404,AJMAL  TRADING GROUP PTE. LTD.,AJMAL TRADING GROUP,1.46152555128613,103.809438946099,737723
NW16252K000,"460 MANDAI ROAD LEVEL 1, S(729760)",405,GOWRI'S GLOBAL MARKETING PTE. LTD.,GOWRI'S GLOBAL MARKETING,1.41053484314183,103.768446712606,729760
NW16388B000,"18 YISHUN AVENUE 9, #02-06/10 JUNCTION NINE, S(768897)",406,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.43303198215119,103.841600823354,768897
NW16634L000,"205 PETIR ROAD, #01-595, S(670205)",407,HAO MART PTE. LTD.,HAO MART,1.37343025396585,103.773924079454,670205
NW16763X000,"505 CANBERRA LINK, #01-01 MONTREAL SPRING, S(750505)",408,HAO MART PTE. LTD.,HAO MART,1.45026201889682,103.822534715231,750505
NW17024A000,"280 WOODLANDS INDUSTRIAL PARK E5, #01-24 HARVEST @ WOODLANDS, S(757322)",409,SUN TRG & CON PTE. LTD.,-,1.45129420141509,103.791151653391,757322
NW17069X000,"17 PETIR ROAD, #B2-03 HILLION MALL, S(678278)",410,SONG FISH DEALER PTE LTD,THE SEAFOOD MARKET PLACE BY SONG FISH,1.37849868060834,103.763022901683,678278
NW17097K000,"17 PETIR ROAD, #B2-67 HILLION MALL, S(678278)",411,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.37849868060834,103.763022901683,678278
NW17277E000,"280 WOODLANDS INDUSTRIAL PARK E5 (PART OF), #01-47 HARVEST @ WOODLANDS, S(757322)",412,BHANDARI INTERNATIONAL PTE. LTD.,BHANDARI INTERNATIONAL,1.45129420141509,103.791151653391,757322
NW17310P000,"930 YISHUN AVENUE 2, #B1-05 NORTHPOINT SHOPPING CENTRE, S(769098)",413,SONG FISH DEALER PTE LTD,THE SEAFOOD MARKET PLACE BY SONG FISH,1.42924414326245,103.836107231373,769098
NW17421C000,"446 FAJAR ROAD, #01-01, S(670446)",414,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.38397139014156,103.77110023409,670446
NW17699N000,"10 WOODLANDS INDUSTRIAL PARK E1, S(757733)",415,CUTECH GREEN VENTURES PTE. LTD.,GREEN VENTURES,1.45334363120531,103.795682398584,757733
NW17734V000,"4 WOODLANDS STREET 12, #02-61, S(738623)",416,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.43351253520759,103.779746860157,738623
NW17872B000,"1 NORTHPOINT DRIVE, #B2-103 NORTHPOINT CITY, S(768019)",417,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.42803585211784,103.836092100712,768019
NW17908L000,"676 WOODLANDS DRIVE 71, #B1-02, S(730676)",418,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.43974951798078,103.800720711621,730676
NW18091N000,"29A GHIM MOH LINK, #01-01, S(271029)",420,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.30849288050575,103.784598100953,271029
NW18192E000,"598 YISHUN RING ROAD, #01-01 WISTERIA MALL, S(768698)",421,NTUC FAIRPRICE CO-OPERATIVE LTD,FAIRPRICE FINEST,1.41799926284039,103.841236456898,768698
NW18310J000,"676 WOODLANDS DRIVE 71, #01-04, S(730676)",422,SONG FISH DEALER PTE LTD,TASTY FARM,1.43974951798078,103.800720711621,730676
NW18478E000,"675 YISHUN AVENUE 4, #01-10, S(760675)",423,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.42015550979868,103.843558885942,760675
NW18649C000,"785E WOODLANDS RISE, #01-01, S(735785)",424,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.44679888115266,103.805489772817,735785
NW18677X000,"317 YISHUN AVENUE 9, #01-04 YISHUN GREENWALK, S(760317)",425,SMART99 PTE. LTD.,SMART99,1.4337728132864,103.842276902325,760317
NW18778K000,"573 WOODLANDS DRIVE 16, #02-01, S(730573)",426,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.43109807246887,103.798507621177,730573
NW18A75V000,"260 ANG MO KIO STREET 21, #01-05 MULTI STOREY CAR PARK, S(560260)",427,ANG MO SUPERMARKET PTE LTD,-,1.36891617080101,103.834499516963,560260
NW18B29C000,"120 CANBERRA CRESCENT, #01-10 MULTI STOREY CAR PARK, S(750120)",428,ANG MO SUPERMARKET PTE LTD,ANG MO SUPERMARKET,1.44565250579578,103.831432705545,750120
NW19066J000,"11 KRANJI CLOSE, #01-17/18, S(737673)",429,RAJ AGRO TRADING PTE. LTD.,RAJ AGRO TRADING ,1.42816791062135,103.752608291345,737673
NW19111K000,"11 KRANJI CLOSE, #01-02/03, S(737673)",430,AJMAL  TRADING GROUP PTE. LTD.,AJMAL TRADING GROUP,1.42816791062135,103.752608291345,737673
NW19252J000,"461 YISHUN AVENUE 6, #01-01 MULTI STOREY CAR PARK, S(760461)",431,PRIME SUPERMARKET (1996) PTE LTD,PRIME FOOD & GROCER,1.42841471915126,103.849972824055,760461
NW19637C000,"443C FAJAR ROAD, #01-70 FAJAR HILLS, S(673443)",432,YEO WHOLESALE AND TRADING PTE. LTD.,YEO EXPRESS,1.38057053056182,103.76973269177,673443
S02021B000,"510 BISHAN STREET 13, #01-520, S(570510)",433,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.34888843900173,103.849691980373,570510
S02023V000,"9 BISHAN PLACE, #B1-20 JUNCTION 8 SHOPPING CENTRE, S(579837)",434,NTUC FAIRPRICE CO-OPERATIVE LTD,FAIRPRICE FINEST,1.3501820033849,103.848515664081,579837
S02024X000,"205 HOUGANG STREET 21, #01-133 HEARTLAND MALL- KOVAN (SUPERMARKET), S(530205)",435,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.35954450890401,103.885169070198,530205
S02025P000,"6 HOUGANG AVENUE 3, #01-82, S(530006)",436,LIM KING CHEW,CHIN GUAN HIN MINIMART,1.36271446291047,103.893980503167,530006
S02026N000,"90 HOUGANG AVENUE 10, #B1-07 HOUGANG MALL, S(538766)",437,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.37243678271743,103.893723857613,538766
