year_completed,multigen_sold,bldg_contract_town,multistorey_carpark,street,total_dwelling_units,blk_no,exec_sold,max_floor_lvl,residential,1room_sold,precinct_pavilion,other_room_rental,5room_sold,3room_sold,commercial,4room_sold,miscellaneous,studio_apartment_sold,2room_rental,2room_sold,1room_rental,3room_rental,market_hawker,_id
2013,0,TAP,N,TAMPINES AVE 9,0,499D,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,7695
1973,0,CT,N,BANDA ST,430,5,0,21,Y,0,N,0,0,0,Y,0,Y,0,0,0,430,0,N,7696
1968,0,KWN,N,BEACH RD,336,5,0,16,Y,0,N,0,0,0,N,0,Y,0,0,0,336,0,N,7697
1975,0,BD,N,BEDOK STH AVE 2,104,5,0,14,Y,0,N,0,0,0,N,104,N,0,0,0,0,0,N,7698
1996,0,KWN,N,BOON KENG RD,108,5,0,16,Y,0,N,0,67,0,N,41,Y,0,0,0,0,0,N,7699
1978,0,PRC,N,CHANGI VILLAGE RD,75,5,0,4,Y,0,N,0,1,74,Y,0,N,0,0,0,0,0,N,7700
1985,0,BM,N,DELTA AVE,168,5,0,13,Y,0,N,0,0,0,N,168,Y,0,0,0,0,0,N,7701
1978,0,QT,N,DOVER CRES,156,5,0,14,Y,0,N,0,0,130,Y,26,Y,0,0,0,0,0,N,7702
1976,0,GL,N,EUNOS CRES,0,5,0,2,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,7703
1980,0,BM,N,EVERTON PK,94,5,0,12,Y,0,N,0,34,60,Y,0,N,0,0,0,0,0,N,7704
1974,0,BT,N,FARRER RD,76,5,0,20,Y,0,N,0,76,0,N,0,N,0,0,0,0,0,N,7705
1975,0,QT,N,GHIM MOH RD,218,5,0,15,Y,0,N,0,6,212,N,0,Y,0,0,0,0,0,N,7706
1976,0,GL,N,HAIG RD,120,5,0,13,Y,0,N,0,0,0,N,120,Y,0,0,0,0,0,N,7707
1997,0,QT,N,HOLLAND CL,102,5,0,28,Y,0,N,0,54,0,N,48,N,0,0,0,0,0,N,7708
1962,0,KWN,N,JLN BATU,110,5,0,10,Y,0,N,0,0,100,N,10,N,0,0,0,0,0,N,7709
1964,0,CT,N,JLN MINYAK,143,5,0,12,Y,0,N,0,0,0,Y,0,N,0,132,0,0,11,N,7710
1977,0,SGN,N,LOR LEW LIAN,127,5,0,14,Y,0,N,0,3,124,N,0,N,0,0,0,0,0,N,7711
1969,0,TP,N,LOR 7 TOA PAYOH,258,5,0,11,Y,0,N,0,0,0,N,0,Y,0,0,0,258,0,N,7712
1974,0,MP,N,MARINE TER,147,5,0,12,Y,0,N,0,7,140,N,0,Y,0,0,0,0,0,N,7713
1974,0,WL,N,MARSILING DR,102,5,0,18,Y,0,N,0,0,0,N,102,N,0,0,0,0,0,N,7714
1998,0,GL,N,PINE CL,95,5,0,19,Y,0,N,0,71,0,N,24,Y,0,0,0,0,0,N,7715
1980,0,KWN,N,ST. GEORGE'S LANE,110,5,0,12,Y,0,N,0,0,77,Y,33,N,0,0,0,0,0,N,7716
1983,0,CCK,N,TECK WHYE AVE,120,5,0,13,Y,0,N,0,0,72,N,48,N,0,0,0,0,0,N,7717
1974,0,BM,N,TELOK BLANGAH CRES,143,5,0,16,Y,0,N,0,7,136,N,0,Y,0,0,0,0,0,N,7718
1976,0,CT,N,TG PAGAR PLAZA,166,5,0,24,Y,0,N,0,2,164,N,0,Y,0,0,0,0,0,N,7719
1989,0,BT,N,TOH YI DR,132,5,0,13,Y,0,N,0,60,0,N,72,Y,0,0,0,0,0,N,7720
1968,0,TP,N,UPP ALJUNIED LANE,99,5,0,10,Y,0,N,0,0,96,Y,3,N,0,0,0,0,0,N,7721
2005,0,KWN,Y,UPP BOON KENG RD,0,5,0,7,N,0,N,0,0,0,Y,0,Y,0,0,0,0,0,N,7722
2002,0,QT,Y,GHIM MOH RD,0,5A,0,2,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7723
1994,0,QT,Y,HOLLAND CL,0,5A,0,6,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7724
2002,0,KWN,N,JLN BATU,0,5A,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,7725
2000,0,WL,N,MARSILING DR,161,5A,0,14,Y,0,N,0,59,0,N,102,N,0,0,0,0,0,N,7726
2005,0,BM,N,TELOK BLANGAH CRES,0,5A,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,7727
2010,0,KWN,N,UPP BOON KENG RD,240,5A,0,25,Y,0,N,0,0,192,N,48,N,0,0,0,0,0,N,7728
1997,0,QT,N,HOLLAND CL,0,5B,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,7729
2013,0,QT,N,C'WEALTH DR,278,50,0,40,Y,0,N,0,39,106,N,133,Y,0,0,0,0,0,N,7730
1980,0,BD,N,CHAI CHEE ST,263,50,0,12,Y,0,N,0,1,218,Y,44,Y,0,0,0,0,0,N,7731
1964,0,GL,N,CIRCUIT RD,116,50,0,10,Y,0,N,0,0,111,N,4,N,0,0,0,0,1,N,7732
1978,0,KWN,N,DORSET RD,173,50,3,12,Y,0,N,0,0,148,Y,22,Y,0,0,0,0,0,N,7733
1966,0,BM,N,HAVELOCK RD,96,50,0,10,Y,0,N,0,0,0,Y,0,N,0,68,28,0,0,N,7734
1986,0,BM,N,HOY FATT RD,132,50,0,12,Y,0,N,0,58,0,N,74,Y,0,0,0,0,0,N,7735
1959,0,KWN,N,JLN BAHAGIA,6,50,0,2,Y,0,N,0,0,6,N,0,N,0,0,0,0,0,N,7736
1992,0,TP,N,LOR 5 TOA PAYOH,114,50,0,13,Y,0,N,0,114,0,Y,0,Y,0,0,0,0,0,N,7737
1975,0,MP,N,MARINE TER,0,50,0,3,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,7738
1949,0,BM,N,MOH GUAN TER,22,50,0,4,Y,0,N,0,0,20,N,2,N,0,0,0,0,0,N,7739
2019,0,SK,N,SENGKANG WEST WAY,0,50,0,2,N,0,N,0,0,0,N,0,Y,0,0,0,0,0,N,7740
1976,0,GL,N,SIMS DR,96,50,0,25,Y,0,N,0,96,0,N,0,Y,0,0,0,0,0,N,7741
1959,0,QT,N,STIRLING RD,8,50,0,2,Y,0,N,0,0,8,N,0,N,0,0,0,0,0,N,7742
2004,0,QT,N,STRATHMORE AVE,176,50,0,30,Y,0,N,0,29,0,N,147,N,0,0,0,0,0,N,7743
1985,0,JE,N,TEBAN GDNS RD,72,50,72,13,Y,0,N,0,0,0,N,0,Y,0,0,0,0,0,N,7744
1977,0,BM,N,TELOK BLANGAH DR,168,50,0,13,Y,0,N,0,0,0,Y,168,Y,0,0,0,0,0,N,7745
2013,0,QT,N,C'WEALTH DR,0,50A,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,7746
1975,0,MP,N,MARINE TER,0,50A,0,1,N,0,N,0,0,0,N,0,N,0,0,0,0,0,Y,7747
2004,0,GL,Y,SIMS DR,0,50A,0,4,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7748
2002,0,TP,N,LOR 6 TOA PAYOH,0,500,0,4,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,7749
1993,0,PRC,N,PASIR RIS ST 52,65,500,65,14,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7750
1992,0,SGN,N,SERANGOON NTH AVE 4,76,500,0,14,Y,0,N,0,76,0,N,0,N,0,0,0,0,0,N,7751
1992,0,PRC,Y,PASIR RIS ST 52,0,500A,0,6,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7752
1980,0,AMK,N,ANG MO KIO AVE 5,110,501,0,12,Y,0,N,0,94,0,N,16,N,0,0,0,0,0,N,7753
1977,0,BD,N,BEDOK NTH ST 3,233,501,0,14,Y,0,N,0,1,232,N,0,N,0,0,0,0,0,N,7754
1973,0,CT,N,CHIN SWEE RD,96,53,0,26,Y,0,N,0,0,0,Y,96,N,0,0,0,0,0,N,8287
1989,0,BH,N,BISHAN ST 11,52,501,0,9,Y,0,N,0,10,0,Y,42,N,0,0,0,0,0,N,7755
1986,0,BB,N,BT BATOK ST 52,101,501,0,8,Y,0,N,0,1,70,N,29,Y,0,0,0,0,1,N,7756
1993,0,CCK,N,CHOA CHU KANG ST 51,78,501,0,14,Y,0,N,0,65,0,N,13,N,0,0,0,0,0,N,7757
1986,0,HG,N,HOUGANG AVE 8,145,501,0,10,Y,0,N,0,1,90,Y,54,N,0,0,0,0,0,N,7758
1997,0,BP,N,JELAPANG RD,180,501,0,19,Y,0,N,0,54,0,Y,126,N,0,0,0,0,0,N,7759
1985,0,JW,N,JURONG WEST ST 51,34,501,1,4,Y,0,N,0,0,33,Y,0,N,0,0,0,0,0,N,7760
1993,0,PRC,N,PASIR RIS ST 52,52,501,52,14,Y,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,7761
1992,0,SGN,N,SERANGOON NTH AVE 4,76,501,0,14,Y,0,N,0,76,0,N,0,N,0,0,0,0,0,N,7762
1989,0,TAP,N,TAMPINES CTRL 1,40,501,0,4,Y,0,N,0,6,0,N,34,N,0,0,0,0,0,N,7763
1999,0,SB,Y,WELLINGTON CIRCLE,0,501,0,5,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7764
1979,0,CL,N,WEST COAST DR,6,501,0,2,Y,0,N,0,0,4,Y,0,N,0,0,0,0,2,N,7765
1997,0,WL,N,WOODLANDS DR 14,58,501,0,11,Y,0,N,0,40,0,N,18,Y,0,0,0,0,0,N,7766
2016,0,YS,Y,YISHUN ST 51,0,501,0,7,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7767
1999,0,SB,N,WELLINGTON CIRCLE,120,501A,0,12,Y,0,N,0,76,0,Y,44,N,0,0,0,0,0,N,7768
2016,0,YS,N,YISHUN ST 51,72,501A,0,13,Y,0,N,0,0,48,N,24,N,0,0,0,0,0,N,7769
1999,0,SB,N,WELLINGTON CIRCLE,110,501B,0,12,Y,0,N,0,77,0,N,33,Y,0,0,0,0,0,N,7770
2016,0,YS,N,YISHUN ST 51,69,501B,0,13,Y,0,N,0,34,0,N,35,N,0,0,0,0,0,N,7771
1999,0,SB,N,WELLINGTON CIRCLE,113,501C,0,12,Y,0,N,0,66,0,N,47,N,0,0,0,0,0,N,7772
1999,0,SB,N,WELLINGTON CIRCLE,77,501D,77,12,Y,0,N,0,0,0,N,0,Y,0,0,0,0,0,N,7773
1980,0,AMK,N,ANG MO KIO AVE 5,157,502,1,11,Y,0,N,0,2,134,N,20,Y,0,0,0,0,0,N,7774
1977,0,BD,N,BEDOK NTH ST 3,234,502,0,14,Y,0,N,0,0,234,N,0,Y,0,0,0,0,0,N,7775
1989,0,BH,N,BISHAN ST 11,20,502,0,6,Y,0,N,0,7,0,Y,13,N,0,0,0,0,0,N,7776
1993,0,CCK,N,CHOA CHU KANG ST 51,54,502,0,14,Y,0,N,0,54,0,N,0,N,0,0,0,0,0,N,7777
1985,0,HG,N,HOUGANG AVE 8,94,502,0,10,Y,0,N,0,32,0,N,62,N,0,0,0,0,0,N,7778
1997,0,BP,N,JELAPANG RD,186,502,0,19,Y,0,N,0,54,0,N,132,N,0,0,0,0,0,N,7779
1985,0,JW,N,JURONG WEST AVE 1,24,502,0,4,Y,0,N,0,0,24,Y,0,N,0,0,0,0,0,N,7780
1993,0,PRC,N,PASIR RIS ST 52,65,502,65,14,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7781
1992,0,SGN,N,SERANGOON NTH AVE 4,76,502,0,14,Y,0,N,0,76,0,N,0,N,0,0,0,0,0,N,7782
1989,0,TAP,N,TAMPINES CTRL 1,16,502,0,4,Y,0,N,0,6,0,N,10,N,0,0,0,0,0,N,7783
2000,0,SB,N,WELLINGTON CIRCLE,0,502,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,7784
1995,0,CL,N,WEST COAST DR,0,502,0,1,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,Y,7785
1997,0,WL,N,WOODLANDS DR 14,40,502,0,11,Y,0,N,0,40,0,N,0,N,0,0,0,0,0,N,7786
2016,0,YS,N,YISHUN ST 51,0,502,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,7787
1993,0,CCK,Y,CHOA CHU KANG ST 51,0,502A,0,3,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7788
1999,0,SB,N,WELLINGTON CIRCLE,77,502A,77,12,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7789
1980,0,CL,N,WEST COAST DR,0,502A,0,1,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,7790
1997,0,WL,N,WOODLANDS DR 14,63,502A,0,10,Y,0,N,0,9,0,N,54,Y,0,0,0,0,0,N,7791
2016,0,YS,N,YISHUN ST 51,132,502A,0,13,Y,0,N,0,0,48,N,84,N,0,0,0,0,0,N,7792
2016,0,YS,N,YISHUN ST 51,96,502B,0,13,Y,0,N,0,72,0,N,24,N,0,0,0,0,0,N,7793
2016,0,YS,N,YISHUN ST 51,96,502C,0,13,Y,0,N,0,36,0,N,60,Y,0,0,0,0,0,N,7794
2016,0,YS,N,YISHUN ST 51,81,502D,0,13,Y,0,N,0,34,0,N,47,Y,0,0,0,0,0,N,7795
1980,0,AMK,N,ANG MO KIO AVE 5,196,503,1,12,Y,0,N,0,1,171,N,22,N,0,0,0,0,1,N,7796
1977,0,BD,N,BEDOK NTH ST 3,231,503,0,14,Y,0,N,0,3,228,N,0,Y,0,0,0,0,0,N,7797
1989,0,BH,N,BISHAN ST 11,40,503,0,6,Y,0,N,0,5,0,Y,35,N,0,0,0,0,0,N,7798
1986,0,BB,N,BT BATOK ST 52,101,503,0,8,Y,0,N,0,1,70,N,29,N,0,0,0,0,1,N,7799
2000,0,SB,N,CANBERRA LINK,0,503,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,7800
1993,0,CCK,N,CHOA CHU KANG ST 51,91,503,0,14,Y,0,N,0,91,0,N,0,N,0,0,0,0,0,N,7801
1986,0,HG,N,HOUGANG AVE 8,94,503,0,10,Y,0,N,0,32,0,N,62,N,0,0,0,0,0,N,7802
1996,0,BP,N,JELAPANG RD,132,503,132,21,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7803
1985,0,JW,N,JURONG WEST AVE 1,23,503,0,4,Y,0,N,0,0,23,Y,0,N,0,0,0,0,0,N,7804
1993,0,PRC,N,PASIR RIS ST 52,62,503,62,14,Y,0,N,0,0,0,N,0,Y,0,0,0,0,0,N,7805
1992,0,SGN,N,SERANGOON NTH AVE 4,8,503,0,2,Y,0,N,0,4,0,N,4,N,0,0,0,0,0,N,7806
1989,0,TAP,N,TAMPINES CTRL 1,117,503,0,9,Y,0,N,0,13,0,Y,104,Y,0,0,0,0,0,N,7807
1979,0,CL,N,WEST COAST DR,0,503,0,1,N,0,N,0,0,0,N,0,N,0,0,0,0,0,Y,7808
1997,0,WL,N,WOODLANDS DR 14,67,503,0,11,Y,0,N,0,49,0,N,18,N,0,0,0,0,0,N,7809
1993,0,BD,N,BEDOK NTH ST 3,0,503A,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,7810
1999,0,SB,N,CANBERRA LINK,84,503A,84,13,Y,0,N,0,0,0,N,0,Y,0,0,0,0,0,N,7811
1980,0,CL,N,WEST COAST DR,0,503A,0,1,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,7812
1999,0,SB,N,CANBERRA LINK,120,503B,0,13,Y,0,N,0,72,0,N,48,Y,0,0,0,0,0,N,7813
1999,0,SB,N,CANBERRA LINK,120,503C,0,13,Y,0,N,0,72,0,N,48,Y,0,0,0,0,0,N,7814
1979,0,AMK,N,ANG MO KIO AVE 8,155,504,3,11,Y,0,N,0,2,129,N,20,N,0,0,0,0,1,N,7815
1977,0,BD,N,BEDOK NTH ST 3,232,504,0,14,Y,0,N,0,2,230,N,0,Y,0,0,0,0,0,N,7816
1989,0,BH,N,BISHAN ST 11,0,504,0,1,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,7817
1985,0,BB,N,BT BATOK ST 52,109,504,0,12,Y,0,N,0,1,108,N,0,N,0,0,0,0,0,N,7818
1993,0,CCK,N,CHOA CHU KANG ST 51,98,504,0,14,Y,0,N,0,37,0,Y,61,N,0,0,0,0,0,N,7819
1986,0,HG,N,HOUGANG AVE 8,94,504,0,10,Y,0,N,0,32,0,Y,62,N,0,0,0,0,0,N,7820
1996,0,BP,N,JELAPANG RD,114,504,0,21,Y,0,N,0,58,0,N,56,N,0,0,0,0,0,N,7821
1985,0,JW,N,JURONG WEST ST 51,35,504,0,4,Y,0,N,0,0,35,Y,0,N,0,0,0,0,0,N,7822
1999,0,SB,Y,MONTREAL DR,0,504,0,5,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7823
1993,0,PRC,N,PASIR RIS ST 52,82,504,82,18,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7824
1992,0,SGN,N,SERANGOON NTH AVE 4,76,504,0,14,Y,0,N,0,76,0,Y,0,Y,0,0,0,0,0,N,7825
1989,0,TAP,N,TAMPINES CTRL 1,0,504,0,1,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,7826
1978,0,CL,N,WEST COAST DR,0,504,0,2,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,7827
1997,0,WL,N,WOODLANDS DR 14,89,504,0,11,Y,0,N,0,60,0,N,29,Y,0,0,0,0,0,N,7828
2014,0,YS,Y,YISHUN ST 51,0,504,0,6,N,0,Y,0,0,0,Y,0,Y,0,0,0,0,0,N,7829
1999,0,SB,N,MONTREAL DR,84,504A,84,13,Y,0,N,0,0,0,N,0,Y,0,0,0,0,0,N,7830
1993,0,SGN,Y,SERANGOON NTH AVE 4,0,504A,0,5,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,7831
2014,0,YS,N,YISHUN ST 51,87,504A,0,13,Y,0,N,0,10,24,N,53,N,0,0,0,0,0,N,7832
1999,0,SB,N,MONTREAL DR,123,504B,0,13,Y,0,N,0,72,0,N,51,N,0,0,0,0,0,N,7833
2015,0,YS,N,YISHUN ST 51,107,504B,0,13,Y,0,N,0,48,24,N,35,N,0,0,0,0,0,N,7834
1999,0,SB,N,CANBERRA LINK,120,504C,0,13,Y,0,N,0,84,0,Y,36,N,0,0,0,0,0,N,7835
2015,0,YS,N,YISHUN ST 51,107,504C,0,13,Y,0,N,0,48,0,N,59,N,0,0,0,0,0,N,7836
1999,0,SB,N,MONTREAL DR,120,504D,0,13,Y,0,N,0,72,0,Y,48,N,0,0,0,0,0,N,7837
2014,0,YS,N,YISHUN ST 51,107,504D,0,13,Y,0,N,0,48,0,N,59,N,0,0,0,0,0,N,7838
1979,0,AMK,N,ANG MO KIO AVE 8,141,505,2,12,Y,0,N,0,1,113,Y,21,N,0,0,0,0,4,N,7839
1977,0,BD,N,BEDOK NTH AVE 3,96,505,0,25,Y,0,N,0,96,0,Y,0,N,0,0,0,0,0,N,7840
1989,0,BH,Y,BISHAN ST 11,0,505,0,5,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,7841
1985,0,BB,N,BT BATOK ST 52,109,505,0,12,Y,0,N,0,2,107,Y,0,N,0,0,0,0,0,N,7842
1999,0,SB,Y,CANBERRA LINK,0,505,0,5,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,7843
1993,0,CCK,N,CHOA CHU KANG ST 51,85,505,0,14,Y,0,N,0,39,0,N,46,Y,0,0,0,0,0,N,7844
1985,0,HG,N,HOUGANG AVE 8,16,505,0,4,Y,0,N,0,0,8,N,8,N,0,0,0,0,0,N,7845
1997,0,BP,N,JELAPANG RD,181,505,0,14,Y,0,N,0,50,0,Y,131,N,0,0,0,0,0,N,7846
1985,0,JW,N,JURONG WEST ST 52,0,505,0,1,N,0,N,0,0,0,N,0,N,0,0,0,0,0,Y,7847
1993,0,PRC,N,PASIR RIS ST 52,65,505,65,14,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7848
1992,0,SGN,N,SERANGOON NTH AVE 4,76,505,0,14,Y,0,N,0,76,0,N,0,Y,0,0,0,0,0,N,7849
1989,0,TAP,N,TAMPINES CTRL 1,99,505,0,9,Y,0,N,0,16,0,Y,83,N,0,0,0,0,0,N,7850
1978,0,CL,N,WEST COAST DR,3,505,0,2,Y,0,N,0,0,3,Y,0,N,0,0,0,0,0,N,7851
1998,0,WL,N,WOODLANDS DR 14,58,505,0,11,Y,0,N,0,40,0,N,18,N,0,0,0,0,0,N,7852
1989,0,BH,N,BISHAN ST 11,0,505A,0,1,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,7853
2015,0,JW,Y,JURONG WEST ST 52,0,505A,0,7,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7854
1996,0,BP,Y,JELAPANG RD,0,505A,0,5,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7855
1997,0,WL,Y,WOODLANDS DR 14,0,505A,0,7,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7856
2014,0,YS,N,YISHUN ST 51,93,505A,0,13,Y,0,N,0,10,36,N,47,N,0,0,0,0,0,N,7857
1989,0,BH,N,BISHAN ST 11,0,505B,0,1,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,7858
2014,0,YS,N,YISHUN ST 51,107,505B,0,13,Y,0,N,0,48,24,N,35,N,0,0,0,0,0,N,7859
1989,0,BH,N,BISHAN ST 11,0,505C,0,1,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,7860
2014,0,YS,N,YISHUN ST 51,107,505C,0,13,Y,0,N,0,48,0,N,59,Y,0,0,0,0,0,N,7861
1989,0,BH,N,BISHAN ST 11,0,505D,0,1,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,7862
2014,0,YS,N,YISHUN ST 51,119,505D,0,13,Y,0,N,0,48,0,N,71,N,0,0,0,0,0,N,7863
1979,0,AMK,N,ANG MO KIO AVE 8,151,506,1,12,Y,0,N,0,2,125,N,22,N,0,0,0,0,1,N,7864
1977,0,BD,N,BEDOK NTH AVE 3,96,506,0,25,Y,0,N,0,96,0,N,0,N,0,0,0,0,0,N,7865
1989,0,BH,N,BISHAN ST 11,56,506,0,15,Y,0,N,0,14,0,Y,42,N,0,0,0,0,0,N,7866
1985,0,BB,N,BT BATOK ST 52,110,506,0,12,Y,0,N,0,0,110,Y,0,N,0,0,0,0,0,N,7867
1993,0,CCK,N,CHOA CHU KANG ST 51,70,506,0,14,Y,0,N,0,48,0,N,22,N,0,0,0,0,0,N,7868
1985,0,HG,N,HOUGANG AVE 8,114,506,0,12,Y,0,N,0,0,0,Y,114,N,0,0,0,0,0,N,7869
1996,0,BP,N,JELAPANG RD,108,506,0,16,Y,0,N,0,30,0,N,78,N,0,0,0,0,0,N,7870
1984,0,JW,N,JURONG WEST ST 52,16,506,0,4,Y,0,N,0,0,16,Y,0,N,0,0,0,0,0,N,7871
1993,0,PRC,N,PASIR RIS ST 52,51,506,51,14,Y,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,7872
1992,0,SGN,N,SERANGOON NTH AVE 4,70,506,70,15,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7873
1989,0,TAP,N,TAMPINES CTRL 1,0,506,0,3,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,7874
2000,0,SB,Y,WELLINGTON CIRCLE,0,506,0,5,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7875
1977,0,CL,N,WEST COAST DR,151,506,3,12,Y,0,N,0,0,115,N,33,N,0,0,0,0,0,N,7876
1997,0,WL,N,WOODLANDS DR 14,79,506,0,11,Y,0,N,0,59,0,N,20,N,0,0,0,0,0,N,7877
2016,0,YS,Y,YISHUN AVE 4,0,506,0,8,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,7878
1992,0,SGN,N,SERANGOON NTH AVE 4,70,506A,70,15,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7879
2000,0,SB,N,WELLINGTON CIRCLE,77,506A,77,12,Y,0,N,0,0,0,N,0,Y,0,0,0,0,0,N,7880
2016,0,YS,N,YISHUN AVE 4,96,506A,0,13,Y,0,N,0,48,0,N,48,N,0,0,0,0,0,N,7881
1992,0,SGN,N,SERANGOON NTH AVE 4,70,506B,70,15,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7882
2016,0,YS,N,YISHUN AVE 4,96,506B,0,13,Y,0,N,0,0,60,N,36,N,0,0,0,0,0,N,7883
2016,0,YS,N,YISHUN AVE 4,106,506C,0,13,Y,0,N,0,0,46,N,60,N,0,0,0,0,0,N,7884
1979,0,AMK,N,ANG MO KIO AVE 8,151,507,1,12,Y,0,N,0,2,125,N,22,Y,0,0,0,0,1,N,7885
1977,0,BD,N,BEDOK NTH AVE 3,156,507,0,14,Y,0,N,0,0,0,N,156,N,0,0,0,0,0,N,7886
1989,0,BH,N,BISHAN ST 11,0,507,0,2,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,7887
1985,0,BB,N,BT BATOK ST 52,110,507,0,12,Y,0,N,0,0,110,Y,0,N,0,0,0,0,0,N,7888
1993,0,CCK,N,CHOA CHU KANG ST 51,64,507,0,14,Y,0,N,0,64,0,N,0,N,0,0,0,0,0,N,7889
1985,0,HG,N,HOUGANG AVE 8,110,507,0,12,Y,0,N,0,0,0,N,110,N,0,0,0,0,0,N,7890
1996,0,BP,N,JELAPANG RD,105,507,0,16,Y,0,N,0,60,0,N,45,Y,0,0,0,0,0,N,7891
1984,0,JW,N,JURONG WEST ST 52,16,507,0,4,Y,0,N,0,0,16,Y,0,N,0,0,0,0,0,N,7892
1992,0,PRC,N,PASIR RIS ST 52,47,507,47,14,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7893
1995,0,SGN,N,SERANGOON NTH AVE 4,80,507,0,11,Y,0,N,0,40,0,N,40,N,0,0,0,0,0,N,7894
1989,0,TAP,Y,TAMPINES CTRL 1,0,507,0,4,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,7895
1977,0,CL,N,WEST COAST DR,108,507,0,12,Y,0,N,0,2,73,N,33,N,0,0,0,0,0,N,7896
2000,0,SB,N,WELLINGTON CIRCLE,0,507,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,7897
1998,0,WL,N,WOODLANDS DR 14,67,507,0,11,Y,0,N,0,49,0,N,18,N,0,0,0,0,0,N,7898
2016,0,YS,N,YISHUN AVE 4,0,507,0,1,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,7899
2000,0,SB,N,WELLINGTON CIRCLE,120,507A,0,12,Y,0,N,0,76,0,N,44,Y,0,0,0,0,0,N,7900
2016,0,YS,N,YISHUN AVE 4,84,507A,0,13,Y,0,N,0,0,20,N,64,N,0,0,0,0,0,N,7901
2000,0,SB,N,WELLINGTON CIRCLE,110,507B,0,12,Y,0,N,0,77,0,N,33,Y,0,0,0,0,0,N,7902
2017,0,YS,N,YISHUN AVE 4,0,507B,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,7903
2000,0,SB,N,WELLINGTON CIRCLE,113,507C,0,12,Y,0,N,0,66,0,N,47,N,0,0,0,0,0,N,7904
1999,0,SB,N,WELLINGTON CIRCLE,77,507D,77,12,Y,0,N,0,0,0,N,0,Y,0,0,0,0,0,N,7905
1979,0,AMK,N,ANG MO KIO AVE 8,160,508,0,9,Y,0,N,0,0,0,N,0,N,0,101,59,0,0,N,7906
1977,0,BD,N,BEDOK NTH AVE 3,156,508,0,14,Y,0,N,0,0,0,N,156,Y,0,0,0,0,0,N,7907
